_Version,_#,_localtime,_mjd,_sol,_ID1,_ID2,_amag,_ra_o,_dc_o,_ra_t,_dc_t,_elng,_elat,_vo,_vi,_vg,_vs,_a,_q,_e,_p,_peri,_node,_incl,_stream,_dr,_dv%,_mag,_Qo,_dur,_av,_Voa,_Pra,_Pdc,_GPlng,_GPlat,_ra1,_dc1,_az1,_ev1,_lng1,_lat1,_H1,_LD1,_Qr1,_Qd1,_ra2,_dc2,_lng2,_lat2,_H2,_LD2,_Qr2,_Qd2,_LD21,_az1r,_ev1r,_evro,_evrt,_Nts,_Nos,_leap,_rstar,_ddeg,_cdeg,_drop,_inout,_tme,_dt,_GD,_Qc,_dGP,_Gm%,_dv12%,_zmv,_Ed,_Ex,_QA,_Y_ut,_M_ut,_D_ut,_h_ut,_m_ut,_s_ut,_No,_Qp
513,2118,_20160101_021405,57388.093119,279.859680,_(UNIFIED_2),_,-1.282094,119.174248,-70.103867,120.602112,-72.063515,220.776230,-78.051743,31.236874,31.236874,29.091106,38.082291,2.505270,0.974837,0.610886,3.966949,347.760254,99.859688,48.571350,_spo,-1.000000,-1.000000,-0.950000,29.120560,1.602000,0.000000,0.000000,0.000000,0.000000,221.092758,-11.473890,0.000000,0.000000,0.000000,0.000000,315.466156,-20.590523,97.212456,0.000000,0.000000,0.000000,0.000000,0.000000,315.387177,-20.249783,67.607368,0.000000,0.000000,0.000000,49.003399,167.676117,37.309803,0.000000,35.537067,39,39,0.000000,62,0.029655,0.036715,-1,3,1.000000,0.154998,0.000000,84.644882,0.000000,80.386116,1.466840,2.013437,0.000000,0.000000,0.982799,2016,1,1,2,14,5.500004,2,0
513,2119,_20160101_051018,57388.215490,279.984406,_(UNIFIED_2),_,-1.480725,166.644180,-12.474018,166.557251,-12.451095,172.649063,-16.744726,64.035934,64.035934,62.815220,37.224045,2.118575,0.693153,0.672821,3.084896,74.553368,99.984390,146.301254,_spo,-1.000000,-1.000000,-0.150000,3.514840,0.250000,0.000000,0.000000,0.000000,0.000000,116.082939,-69.828674,0.000000,0.000000,0.000000,0.000000,316.532104,-18.993980,114.437599,0.000000,0.000000,0.000000,0.000000,0.000000,316.448853,-19.003515,99.890099,0.000000,0.000000,0.000000,17.096703,83.191986,58.184086,0.000000,56.796005,10,10,0.000000,59,0.074315,0.012350,-1,3,1.000000,0.025000,0.000000,36.010242,0.000000,73.215332,4.804387,0.087922,0.000000,0.000000,0.801013,2016,1,1,5,10,18.299999,2,0
513,1,_20160105_064735,57392.283054,284.130463,_(UNIFIED_2),_,-1.638340,204.371826,-25.860348,204.368973,-25.962891,212.137543,-14.721392,70.240105,70.240105,69.075485,42.900875,-24.555634,0.758413,1.030885,0.000000,303.326691,104.130257,152.164597,_spo,-1.000000,-1.000000,-0.850000,6.165935,0.400000,0.000000,0.000000,0.000000,0.000000,176.634689,-63.980274,0.000000,0.000000,0.000000,0.000000,316.329315,-20.418974,109.941483,0.000000,0.000000,0.000000,0.000000,0.000000,316.171082,-20.375000,88.180000,0.000000,0.000000,0.000000,27.910021,106.377144,51.111496,0.000000,50.197979,12,12,0.000000,27,0.069475,0.020535,-1,3,1.000000,0.009998,0.000000,11.443098,0.000000,92.306526,0.468173,0.102575,0.000000,0.000000,0.527816,2016,1,5,6,47,35.849998,2,0
513,2,_20160106_010857,57393.047890,284.910187,_(UNIFIED_2),_,-1.053876,99.273300,-32.172184,99.327164,-32.825935,104.025932,-55.809937,27.226826,27.226826,24.679546,39.231384,3.344639,0.839793,0.748914,6.119256,48.766605,104.910355,33.787354,_spo,-1.000000,-1.000000,-0.900000,7.293643,1.001000,0.000000,0.000000,0.000000,0.000000,200.209793,-48.997246,0.000000,0.000000,0.000000,0.000000,315.753235,-20.549461,94.746483,0.000000,0.000000,0.000000,0.000000,0.000000,315.678101,-20.497757,70.801743,0.000000,0.000000,0.000000,25.872303,125.772659,67.667519,0.000000,67.029137,24,23,5.555555,47,0.073270,0.017815,-1,3,1.000000,0.130003,0.000000,16.362862,0.000000,81.346802,3.584954,0.655328,0.000000,0.000000,0.728342,2016,1,6,1,8,57.659996,2,0
513,3,_20160106_012127,57393.056566,284.919037,_(UNIFIED_2),_,0.007573,117.418297,22.261450,117.677071,23.415030,115.252144,2.371307,31.081427,31.081427,28.790447,37.849792,2.386463,0.374447,0.843095,3.688136,290.710419,284.916534,2.714303,_spo,-1.000000,-1.000000,0.700000,5.304790,0.833793,0.000000,0.000000,0.000000,0.000000,60.829216,-41.203663,0.000000,0.000000,0.000000,0.000000,325.016602,-6.598674,81.997505,0.000000,0.000000,0.000000,0.000000,0.000000,324.919189,-6.707704,61.918999,0.000000,0.000000,0.000000,25.915483,41.980911,50.755367,0.000000,48.714344,52,11,77.884613,0,0.100000,0.025640,-1,3,1.000000,0.004999,0.000000,85.867287,0.038734,99.970665,1.470383,1.177973,0.000000,0.000000,0.798520,2016,1,6,1,21,27.310003,2,0
513,4,_20160106_030516,57393.128660,284.992523,_(UNIFIED_3),_,0.072643,188.420700,-16.353313,188.922699,-16.275650,194.659836,-11.415236,71.417717,71.417717,70.119232,40.866520,6.607265,0.983239,0.851188,16.990543,1.138679,104.992195,160.147751,_spo,-1.000000,-1.000000,1.100000,13.530106,0.634000,0.000000,0.000000,0.000000,0.000000,167.741867,-65.665871,0.000000,0.000000,0.000000,0.000000,316.082916,-21.053875,113.180748,0.000000,0.000000,0.000000,0.000000,0.000000,315.671143,-20.968203,102.166275,0.000000,0.000000,0.000000,45.925148,102.538895,13.911167,0.000000,12.563560,14,13,8.333333,11,0.080140,0.012887,-1,3,1.000000,0.063334,0.000000,45.656120,0.000343,68.018196,2.112492,0.488005,0.000000,0.000000,0.911975,2016,1,6,3,5,16.210003,3,0
513,5,_20160106_050731,57393.213555,285.079071,_(UNIFIED_2),_,-0.548553,125.938644,8.567904,125.194801,9.114225,125.314438,-10.113394,43.041168,43.041168,41.638184,42.313740,63.899220,0.170921,0.997325,510.996674,130.887650,105.079338,24.400515,_spo,-1.000000,-1.000000,-0.200000,8.500525,0.415643,0.000000,0.000000,0.000000,0.000000,36.382313,16.366423,0.000000,0.000000,0.000000,0.000000,313.456421,-22.752586,102.902168,0.000000,0.000000,0.000000,0.000000,0.000000,313.484955,-22.834183,87.853722,0.000000,0.000000,0.000000,17.889776,342.531799,57.402172,0.000000,55.888237,13,12,4.545455,26,0.023585,0.014385,-1,3,1.000000,0.235002,0.000000,88.101898,0.056884,100.000000,3.010895,0.915803,0.000000,0.000000,0.457165,2016,1,6,5,7,31.119997,2,0
513,6,_20160106_060357,57393.252745,285.119019,_(UNIFIED_2),_,0.899482,118.507080,7.376597,116.567528,8.349857,116.968033,-12.634908,30.602619,30.602619,28.741858,37.329514,2.159292,0.383726,0.822291,3.174254,110.567871,105.119499,14.370957,_spo,-1.000000,-1.000000,1.300000,2.993854,0.200000,0.000000,0.000000,0.000000,0.000000,20.902596,49.095093,0.000000,0.000000,0.000000,0.000000,316.021454,-20.192253,88.042297,0.000000,0.000000,0.000000,0.000000,0.000000,316.053741,-20.214560,83.519875,0.000000,0.000000,0.000000,6.201977,306.461731,47.026531,0.000000,45.227871,7,7,0.000000,21,0.074555,0.011340,-1,3,1.000000,0.034998,0.000000,83.157112,0.000000,98.686661,0.941032,2.153738,0.000000,0.000000,0.927304,2016,1,6,6,3,57.200001,2,0
513,7,_20160107_030137,57394.126133,286.009460,_(UNIFIED_2),_,-1.820478,176.539780,-17.198935,176.904587,-17.175997,184.203857,-16.945608,68.865616,68.865616,67.557236,40.596569,5.678490,0.870058,0.846780,13.537048,41.518291,106.009239,149.146637,_spo,-1.000000,-1.000000,-1.150000,14.107699,0.467000,0.000000,0.000000,0.000000,0.000000,163.825912,-67.509941,0.000000,0.000000,0.000000,0.000000,316.137543,-20.132994,115.334465,0.000000,0.000000,0.000000,0.000000,0.000000,315.866882,-20.086872,101.676941,0.000000,0.000000,0.000000,32.277821,100.271118,24.995796,0.000000,23.906811,15,15,0.000000,15,0.070305,0.015345,-1,3,1.000000,0.065002,0.000000,79.568230,0.000000,99.635727,0.258519,0.349270,0.000000,0.000000,0.980426,2016,1,7,3,1,37.860001,2,0
513,8,_20160107_054614,57394.240445,286.125977,_(UNIFIED_2),_,-0.001820,220.080429,1.939211,220.519073,2.179116,217.388351,17.044489,67.252098,67.252098,65.897102,41.281979,8.862264,0.668691,0.924546,26.393179,109.506660,286.126190,145.796432,_J8_JPV,0.388430,0.457545,1.000000,10.031506,0.701000,0.000000,0.000000,0.000000,0.000000,112.549530,-67.535545,0.000000,0.000000,0.000000,0.000000,316.481079,-20.703569,112.205063,0.000000,0.000000,0.000000,0.000000,0.000000,316.061157,-20.764668,98.456627,0.000000,0.000000,0.000000,47.047215,81.242523,17.027594,0.000000,15.358247,18,18,0.000000,29,0.078840,0.013995,-1,3,1.000000,0.150004,0.000000,36.221024,0.000000,81.082771,0.144745,0.499715,0.000000,0.000000,0.938454,2016,1,7,5,46,14.479996,2,0
513,9,_20160107_054729,57394.241317,286.126892,_(UNIFIED_2),_,-0.085720,128.024841,-9.551448,127.129631,-9.304510,132.173096,-27.469723,43.297482,43.297482,41.985367,41.076290,7.579582,0.316935,0.958186,20.875776,112.641869,106.126968,54.255947,_J8_AHY,1.358094,5.083031,0.650000,5.876983,0.334000,0.000000,0.000000,0.000000,0.000000,9.997134,56.641468,0.000000,0.000000,0.000000,0.000000,315.541229,-20.942480,103.404411,0.000000,0.000000,0.000000,0.000000,0.000000,315.589325,-20.964945,89.958092,0.000000,0.000000,0.000000,14.598716,296.858246,67.296310,0.000000,66.790558,9,9,6.250000,71,0.038450,0.017470,-1,3,1.000000,0.099999,0.000000,65.975021,0.000000,84.370758,0.671623,0.916992,0.000000,0.000000,0.953247,2016,1,7,5,47,29.820002,2,0
513,10,_20160117_053630,57404.233681,296.310394,_(UNIFIED_2),_,-2.013801,177.963593,-27.426861,177.792557,-27.551130,189.775604,-25.973900,62.620663,62.620663,61.432995,38.493580,2.756382,0.787786,0.714196,4.578085,58.538715,116.310516,130.117737,_spo,-1.000000,-1.000000,-0.850000,3.509891,0.160000,0.000000,0.000000,0.000000,0.000000,180.268875,-60.508404,0.000000,0.000000,0.000000,0.000000,311.303009,-20.370342,106.439758,0.000000,0.000000,0.000000,0.000000,0.000000,311.263794,-20.355627,96.917091,0.000000,0.000000,0.000000,10.519782,111.562294,64.678337,0.000000,63.748558,6,6,0.000000,8,0.044145,0.008205,-1,3,1.000000,0.029999,0.000000,58.618885,0.000001,83.931892,3.532085,0.196121,0.000000,0.000000,0.909370,2016,1,17,5,36,30.040005,2,0
513,11,_20160121_064621,57408.282194,300.431152,_(UNIFIED_2),_,-2.208601,121.694847,-67.134949,116.864861,-67.205742,195.813293,-79.516174,35.538116,35.538116,33.879925,41.252499,8.756649,0.982788,0.887767,25.922785,4.173917,120.430992,53.905560,_spo,-1.000000,-1.000000,-0.700000,5.757523,0.795102,0.000000,0.000000,0.000000,0.000000,233.457611,20.538601,0.000000,0.000000,0.000000,0.000000,314.986389,-21.466595,102.924614,0.000000,0.000000,0.000000,0.000000,0.000000,315.071594,-21.271255,87.582390,0.000000,0.000000,0.000000,28.256441,202.240631,33.000263,0.000000,32.146294,20,19,3.333333,35,0.042325,0.017490,-1,3,1.000000,0.260002,0.000000,35.342075,0.027317,79.560356,0.620510,1.874863,0.000000,0.000000,0.888768,2016,1,21,6,46,21.600000,2,0
513,12,_20160121_071205,57408.300068,300.449341,_(UNIFIED_2),_,-1.214811,190.711563,-32.617996,190.309235,-32.736393,203.112289,-25.867044,61.732773,61.732773,60.662643,36.298019,1.827138,0.930575,0.490693,2.470766,33.383129,120.449570,132.064636,_spo,-1.000000,-1.000000,-0.100000,4.044543,0.161999,0.000000,0.000000,0.000000,0.000000,212.655243,-27.884550,0.000000,0.000000,0.000000,0.000000,314.846539,-21.759207,108.138557,0.000000,0.000000,0.000000,0.000000,0.000000,314.835846,-21.741968,98.405792,0.000000,0.000000,0.000000,10.000636,148.872955,76.977089,0.000000,77.448715,6,6,0.000000,43,0.069805,0.009365,-1,3,1.000000,0.580001,0.000000,48.451633,0.290184,99.913383,2.236411,0.358750,0.000000,0.000000,0.884746,2016,1,21,7,12,5.860001,2,0
513,13,_20160123_073155,57410.313835,302.497650,_(UNIFIED_2),_,-0.857934,238.135895,23.929289,238.396927,24.511169,228.870026,43.540836,58.617836,58.617836,57.243065,42.275242,57.041199,0.906101,0.984115,430.980560,147.142578,302.497620,103.635941,_J8_ACB,5.238519,1.305061,0.250000,9.482660,0.325181,0.000000,0.000000,0.000000,0.000000,68.049179,-43.433746,0.000000,0.000000,0.000000,0.000000,315.231873,-22.275974,105.700012,0.000000,0.000000,0.000000,0.000000,0.000000,315.108246,-22.378761,97.827217,0.000000,0.000000,0.000000,19.061378,48.253506,24.367479,0.000000,23.375338,12,11,7.142857,36,0.069810,0.013005,-1,3,1.000000,2.389999,0.000000,53.777164,0.042839,100.000000,1.845697,0.628693,0.000000,0.000000,0.339936,2016,1,23,7,31,55.310005,2,0
513,14,_20160124_043104,57411.188248,303.386810,_(UNIFIED_2),_,-2.053377,204.663574,0.359409,204.882996,0.551498,202.847458,10.147370,69.809006,69.809006,68.533615,39.945129,4.286073,0.880987,0.794454,8.876956,220.273926,303.386169,161.496414,_spo,-1.000000,-1.000000,-0.750000,7.055086,0.467000,0.000000,0.000000,0.000000,0.000000,103.184151,-64.644958,0.000000,0.000000,0.000000,0.000000,315.388275,-21.849327,109.865425,0.000000,0.000000,0.000000,0.000000,0.000000,315.126923,-21.905958,94.450272,0.000000,0.000000,0.000000,32.121368,76.994225,28.651876,0.000000,27.593149,11,11,0.000000,0,0.100000,0.036805,-1,3,1.000000,3.154997,0.000000,83.359016,0.000000,75.801422,1.039898,0.291618,0.000000,0.000000,0.927708,2016,1,24,4,31,4.650002,2,0
513,15,_20160124_055634,57411.247626,303.447174,_(UNIFIED_2),_,-1.100248,154.820877,15.605687,153.937210,15.881300,150.113693,4.760327,47.089722,47.089722,45.920418,42.033867,24.824650,0.059433,0.997606,123.736961,331.822845,303.447723,21.440937,_spo,-1.000000,-1.000000,-0.650000,3.269039,0.119974,0.000000,0.000000,0.000000,0.000000,47.355320,42.034809,0.000000,0.000000,0.000000,0.000000,324.319458,-7.660737,93.519409,0.000000,0.000000,0.000000,0.000000,0.000000,324.337402,-7.680103,88.713028,0.000000,0.000000,0.000000,5.649522,317.545044,58.561668,0.000000,57.581696,9,8,5.000000,0,0.100000,0.016450,-1,3,1.000000,0.035003,0.000000,62.777931,0.068142,99.966187,1.677438,0.894058,0.000000,0.000000,0.850558,2016,1,24,5,56,34.849995,2,0
513,16,_20160127_054504,57414.239636,306.488403,_(UNIFIED_2),_,-1.037394,215.544724,-17.678480,215.494110,-17.783316,219.041794,-3.458012,73.950470,73.950470,72.820503,42.746128,-35.134636,0.978311,1.027845,0.000000,350.884430,126.489616,174.084274,_spo,-1.000000,-1.000000,0.250000,3.478042,0.167000,0.000000,0.000000,0.000000,0.000000,210.459320,-70.172264,0.000000,0.000000,0.000000,0.000000,324.663818,-8.409210,111.953316,0.000000,0.000000,0.000000,0.000000,0.000000,324.598022,-8.388027,102.303116,0.000000,0.000000,0.000000,12.371287,107.908234,51.078934,0.000000,50.232132,11,11,0.000000,5,0.055705,0.010830,-1,3,1.000000,0.050000,0.000000,30.291807,0.000000,99.825737,0.123438,0.115389,0.000000,0.000000,0.718718,2016,1,27,5,45,4.580003,2,0
513,17,_20160129_062248,57416.265842,308.546967,_(UNIFIED_2),_,-2.446261,192.445251,-34.472698,191.974075,-34.692139,205.456314,-27.023710,63.516415,63.516415,62.502106,39.189438,3.338699,0.868762,0.739790,6.102961,43.716938,128.547012,130.202087,_spo,-1.000000,-1.000000,-0.800000,1.436217,0.138266,0.000000,0.000000,0.000000,0.000000,233.884109,-7.054359,0.000000,0.000000,0.000000,0.000000,324.978634,-8.775933,106.741150,0.000000,0.000000,0.000000,0.000000,0.000000,324.974342,-8.742000,98.855774,0.000000,0.000000,0.000000,8.782166,172.423370,63.951862,0.000000,62.199802,9,9,0.000000,2,0.130010,0.009900,-1,3,1.000000,0.020001,0.000000,53.532955,0.015742,99.924232,2.688382,0.445689,0.000000,0.000000,0.727524,2016,1,29,6,22,48.759998,2,0
513,18,_20160130_220827,57417.922541,310.229523,_(UNIFIED_2),_,0.282398,96.118935,-4.741749,97.805939,-4.378010,98.788055,-27.577402,19.606438,19.606438,15.837750,40.020695,4.447601,0.889600,0.799982,9.383469,38.564960,130.229462,11.046990,_spo,-1.000000,-1.000000,1.050000,3.123439,0.417000,0.000000,0.000000,0.000000,0.000000,115.062553,-80.695091,0.000000,0.000000,0.000000,0.000000,325.002808,-8.080768,81.484444,0.000000,0.000000,0.000000,0.000000,0.000000,324.968292,-8.083532,74.636826,0.000000,0.000000,0.000000,7.862354,85.382759,60.390232,0.000000,58.902058,17,14,11.538462,4,0.061510,0.010490,-1,3,1.000000,0.015002,0.000000,52.301071,0.000000,80.295280,2.711626,1.720549,0.000000,0.000000,0.819281,2016,1,30,22,8,27.509998,2,0
513,19,_20160131_070457,57418.295113,310.607819,_(UNIFIED_2),_,-1.176183,255.772690,-40.936043,256.148956,-41.348763,259.079987,-18.435162,60.188362,60.188362,58.849979,41.849213,17.861380,0.291222,0.983695,75.517433,245.137344,130.607834,125.921684,_spo,-1.000000,-1.000000,0.200000,6.959783,0.484000,0.000000,0.000000,0.000000,0.000000,226.046310,-45.713638,0.000000,0.000000,0.000000,0.000000,324.954514,-8.589123,106.955551,0.000000,0.000000,0.000000,0.000000,0.000000,324.791222,-8.435184,91.302582,0.000000,0.000000,0.000000,29.610830,133.349838,31.815645,0.000000,29.892479,28,26,5.769231,0,0.100000,0.013215,-1,3,1.000000,0.020001,0.000000,14.999701,0.000001,91.682861,1.164298,0.500627,0.000000,0.000000,0.523387,2016,1,31,7,4,57.779995,2,0
513,21,_20160202_062104,57420.264638,312.607239,_(UNIFIED_2),_,-2.964769,210.822205,-37.155945,210.898331,-37.483433,222.130554,-23.343922,58.243038,58.243038,56.918758,31.530342,1.100186,0.985255,0.104465,1.154447,3.416734,132.607193,134.331299,_J8_TCE,2.605421,5.450569,-1.000000,4.981826,0.319855,0.000000,0.000000,0.000000,0.000000,195.760468,-47.992870,0.000000,0.000000,0.000000,0.000000,302.923920,-14.885263,111.356155,0.000000,0.000000,0.000000,0.000000,0.000000,302.835449,-14.813910,97.627762,0.000000,0.000000,0.000000,18.629313,129.496704,47.421875,0.000000,46.903606,11,11,0.000000,3,0.144340,0.009865,-1,3,1.000000,0.104998,0.000000,76.668365,0.083283,71.950485,4.167883,0.333037,0.000000,0.000000,0.778500,2016,2,2,6,21,4.750000,2,0
513,22,_20160203_045825,57421.207238,313.563843,_(UNIFIED_2),_,-2.017516,167.263535,-29.482117,166.786209,-29.586178,180.947266,-32.144840,55.586037,55.586037,54.420818,42.532272,-101.423103,0.465359,1.004588,0.000000,93.051682,133.563828,97.255943,_spo,-1.000000,-1.000000,-1.300000,7.782476,0.464923,0.000000,0.000000,0.000000,0.000000,218.293915,-19.368944,0.000000,0.000000,0.000000,0.000000,316.061493,-21.031580,99.247040,0.000000,0.000000,0.000000,0.000000,0.000000,316.047699,-20.997112,73.771210,0.000000,0.000000,0.000000,25.843214,158.024475,80.740654,0.000000,80.222046,14,14,0.000000,75,0.049730,0.029260,-1,3,1.000000,0.124999,0.000000,77.535561,0.307678,93.106987,0.282742,0.428141,0.000000,0.000000,0.915838,2016,2,3,4,58,25.379997,2,0
513,23,_20160203_065309,57421.286919,313.644684,_(UNIFIED_2),_,-0.741148,191.062607,-10.573902,190.535599,-10.586102,193.833740,-5.570349,60.562668,60.562668,59.597855,36.590530,1.922861,0.286805,0.850845,2.667453,122.839180,133.644531,164.767853,_spo,-1.000000,-1.000000,-0.700000,3.995547,0.234000,0.000000,0.000000,0.000000,0.000000,255.538376,69.773048,0.000000,0.000000,0.000000,0.000000,324.653690,-7.483106,96.487656,0.000000,0.000000,0.000000,0.000000,0.000000,324.673485,-7.476407,83.441315,0.000000,0.000000,0.000000,13.253857,250.699890,80.028481,0.000000,79.939247,13,13,0.000000,13,0.066015,0.018350,-1,3,1.000000,0.054999,0.000000,80.282845,0.000000,90.625839,4.579472,0.518192,0.000000,0.000000,0.936434,2016,2,3,6,53,9.780003,2,0
513,24,_20160204_022902,57422.103499,314.473206,_(UNIFIED_2),_,-1.188181,207.977264,-50.398453,208.941040,-50.613609,226.693466,-35.943443,60.997990,60.997990,59.689217,39.479034,3.674905,0.982270,0.732709,7.047643,352.644714,134.473190,117.278732,_spo,-1.000000,-1.000000,0.150000,8.383999,0.400000,0.000000,0.000000,0.000000,0.000000,206.936874,-38.976490,0.000000,0.000000,0.000000,0.000000,315.340790,-21.315807,109.230469,0.000000,0.000000,0.000000,0.000000,0.000000,315.190674,-21.162783,100.080864,0.000000,0.000000,0.000000,25.109573,137.438370,21.323721,0.000000,21.048727,10,10,0.000000,24,0.068530,0.016645,-1,3,1.000000,0.404997,0.000000,67.649673,0.000000,77.594971,2.058727,0.649617,0.000000,0.000000,0.940306,2016,2,4,2,29,2.320004,2,0
513,25,_20160204_071412,57422.301539,314.674133,_(UNIFIED_2),_,-2.039019,228.231705,-42.764549,227.955261,-43.113396,237.561508,-24.295004,66.583984,66.583984,65.519279,41.169662,8.448968,0.872099,0.896780,24.568590,319.128479,134.674088,136.079605,_spo,-1.000000,-1.000000,-0.800000,5.821070,0.234719,0.000000,0.000000,0.000000,0.000000,230.966354,-24.260153,0.000000,0.000000,0.000000,0.000000,323.959961,-6.610498,92.104004,0.000000,0.000000,0.000000,0.000000,0.000000,323.921978,-6.527352,80.319443,0.000000,0.000000,0.000000,15.628540,155.206436,48.882355,0.000000,49.649612,16,15,10.000000,3,0.062130,0.023175,-1,3,1.000000,0.129998,0.000000,25.467138,0.022087,99.942101,0.117762,0.403299,0.000000,0.000000,0.782326,2016,2,4,7,14,12.989999,2,0
513,27,_20160205_044533,57423.198305,315.583801,_(UNIFIED_2),_,-1.841339,218.854599,-15.789419,219.017761,-15.784325,221.610046,-0.493489,72.646332,72.646332,71.424316,41.302177,9.456512,0.972525,0.897158,29.091841,13.742770,135.581223,179.140625,_spo,-1.000000,-1.000000,-1.400000,8.385289,0.367000,0.000000,0.000000,0.000000,0.000000,150.885147,-69.100792,0.000000,0.000000,0.000000,0.000000,315.713989,-20.230810,113.680199,0.000000,0.000000,0.000000,0.000000,0.000000,315.512238,-20.212942,98.156784,0.000000,0.000000,0.000000,26.538239,95.381851,35.703323,0.000000,35.129074,10,10,0.000000,61,0.045690,0.021215,-1,2,1.000000,0.025000,0.000000,63.218243,0.000000,82.175537,0.326129,0.157090,0.000000,0.000000,0.879120,2016,2,5,4,45,33.560005,2,0
513,28,_20160205_045731,57423.206616,315.592224,_(UNIFIED_2),_,-1.380700,188.339630,-17.960415,188.151794,-17.965574,194.666077,-13.258753,62.287491,62.287491,61.104641,39.327755,3.506345,0.363496,0.896332,6.568355,109.609344,135.592163,146.032028,_spo,-1.000000,-1.000000,-0.200000,3.883539,0.334000,0.000000,0.000000,0.000000,0.000000,121.065514,-67.476311,0.000000,0.000000,0.000000,0.000000,315.145599,-21.911921,101.962006,0.000000,0.000000,0.000000,0.000000,0.000000,315.069427,-21.918518,83.001534,0.000000,0.000000,0.000000,20.587709,84.712784,66.928650,0.000000,66.599350,9,9,0.000000,14,0.107005,0.013970,-1,3,1.000000,1.329997,0.000000,16.731571,0.000001,80.569275,0.735217,0.178754,0.000000,0.000000,0.561732,2016,2,5,4,57,31.650003,2,0
513,30,_20160205_055929,57423.249645,315.635864,_(UNIFIED_2),_,-1.480564,166.166260,13.309983,165.038193,13.670646,160.948898,6.722640,40.541634,40.541634,39.152077,37.708172,2.348389,0.115563,0.950791,3.600227,324.218628,315.635742,18.632334,_spo,-1.000000,-1.000000,-0.350000,4.965863,0.334000,0.000000,0.000000,0.000000,0.000000,46.364403,47.202385,0.000000,0.000000,0.000000,0.000000,325.269905,-8.157174,99.321709,0.000000,0.000000,0.000000,0.000000,0.000000,325.316418,-8.198857,88.102249,0.000000,0.000000,0.000000,13.224959,312.169281,58.275871,0.000000,58.664875,20,20,0.000000,0,0.100000,0.009535,-1,3,1.000000,0.019996,0.000000,33.969505,0.000000,99.722496,1.649868,1.154710,0.000000,0.000000,0.793085,2016,2,5,5,59,29.350006,2,0
513,32,_20160206_035058,57424.160398,316.559479,_(UNIFIED_2),_,-0.734558,148.958633,17.907034,147.549454,18.897810,143.322998,5.465473,28.824736,28.824736,26.643984,37.673973,2.334113,0.448858,0.807697,3.567447,282.666138,316.559235,5.350382,_spo,-1.000000,-1.000000,-0.650000,7.626181,0.597669,0.000000,0.000000,0.000000,0.000000,52.149479,19.639662,0.000000,0.000000,0.000000,0.000000,324.797882,-7.378238,90.763557,0.000000,0.000000,0.000000,0.000000,0.000000,324.821655,-7.443600,75.419258,0.000000,0.000000,0.000000,17.227659,340.478333,63.239723,0.000000,62.195583,20,18,9.090909,55,0.063530,0.021340,-1,3,1.000000,0.089996,0.000000,81.784531,0.024806,79.411186,0.409784,1.664168,0.000000,0.000000,0.947025,2016,2,6,3,50,58.370003,2,0
513,33,_20160206_064932,57424.284407,316.685242,_(UNIFIED_2),_,-1.833234,231.178848,-39.189724,231.004974,-39.516418,238.851837,-20.201895,67.575317,67.575317,66.474556,40.670910,6.108044,0.869507,0.857646,15.101773,318.073730,136.685196,143.274658,_spo,-1.000000,-1.000000,-1.300000,8.115376,0.300000,0.000000,0.000000,0.000000,0.000000,230.205795,-33.375870,0.000000,0.000000,0.000000,0.000000,324.777283,-6.898493,109.925461,0.000000,0.000000,0.000000,0.000000,0.000000,324.710239,-6.798482,94.430786,0.000000,0.000000,0.000000,20.561695,145.988205,48.776131,0.000000,49.340481,13,13,0.000000,6,0.068620,0.021970,-1,3,1.000000,0.050000,0.000000,34.092228,0.000000,68.951653,1.008373,0.353278,0.000000,0.000000,0.866129,2016,2,6,6,49,32.799999,2,0
513,34,_20160207_070347,57425.294296,317.709076,_(UNIFIED_2),_,-6.025027,225.759171,-37.153763,225.465195,-37.407253,233.797974,-19.399076,70.938217,70.938217,69.939346,42.952541,-19.343933,0.958518,1.049551,0.000000,340.937256,137.709076,146.715317,_spo,-1.000000,-1.000000,-5.550000,17.958422,0.651784,0.000000,0.000000,0.000000,0.000000,230.919342,-26.195467,0.000000,0.000000,0.000000,0.000000,324.541580,-7.318728,116.671188,0.000000,0.000000,0.000000,0.000000,0.000000,324.437763,-7.111127,78.529388,0.000000,0.000000,0.000000,46.236378,153.152374,55.621723,0.000000,55.624691,38,38,0.000000,25,0.067250,0.019890,-1,3,1.000000,0.104998,0.000000,43.501972,0.033157,94.775406,0.063866,0.344922,0.000000,0.000000,0.720288,2016,2,7,7,3,47.160000,2,0
513,35,_20160208_074404,57426.322270,318.750946,_(UNIFIED_2),_,-1.695124,196.562607,-11.750189,196.025085,-11.747156,199.268448,-4.548065,66.158890,66.158890,65.384140,41.728043,15.423560,0.406132,0.973668,60.597076,101.094841,138.751099,168.941116,_spo,-1.000000,-1.000000,-0.900000,3.537100,0.200000,0.000000,0.000000,0.000000,0.000000,260.120758,74.129272,0.000000,0.000000,0.000000,0.000000,324.128929,-7.102153,104.017517,0.000000,0.000000,0.000000,0.000000,0.000000,324.173008,-7.091059,91.195580,0.000000,0.000000,0.000000,13.797500,255.641571,68.535522,0.000000,67.027687,12,12,0.000000,5,0.059060,0.022190,-1,3,1.000000,0.085003,0.000000,59.994869,0.000001,88.326355,3.023220,0.526269,0.000000,0.000000,0.701951,2016,2,8,7,44,4.109996,2,0
